id.exposure	id.outcome	exposure	outcome	method	nsnp	egger_intercept	egger_intercept_se	egger_intercept_pval	Q	Q_df	Q_pval	exposure_name	exposure_cat
ieu-a-1	ieu-a-1126	Adiponectin	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	11	-0.007897106136869175	0.0039429611520485535	0.07620350867592596	10.595571180395812	9	0.30445163946321535	Adiponectin (M/F) Dastani Z/2012 [ 39K]	Other biomarkers
ukb-d-30630_irnt	ieu-a-1126	Apoliprotein A	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	222	-0.0013814400260338563	0.001276815472397458	0.28046288113952783	589.4894172170987	221	2.623917458974029e-35	Apoliprotein A (M/F) Neale lab/2018 [  NA K]	Other biomarkers
ukb-d-30630_irnt	ieu-a-1126	Apoliprotein A	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	222	-0.0013814400260338563	0.001276815472397458	0.28046288113952783	586.3694041186247	220	4.274614468982282e-35	Apoliprotein A (M/F) Neale lab/2018 [  NA K]	Other biomarkers
ieu-a-780	ieu-a-1126	HDL cholesterol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	37	-3.5139661758367753e-6	0.003463550966324257	0.9991962623787874	75.2267018045012	36	1.3832344328801866e-4	HDL cholesterol (M/F) Willer CJ/2013 [ 92K]	Other biomarkers
ieu-a-780	ieu-a-1126	HDL cholesterol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	37	-3.5139661758367753e-6	0.003463550966324257	0.9991962623787874	75.22669959214042	35	9.167420162208187e-5	HDL cholesterol (M/F) Willer CJ/2013 [ 92K]	Other biomarkers
ukb-d-30760_irnt	ieu-a-1126	HDL cholesterol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	245	-0.0011200976375898058	0.0011898993298161376	0.3474664460743915	645.1570874692002	244	5.566109045043443e-38	HDL cholesterol (M/F) Neale lab/2018 [  NA K]	Other biomarkers
ukb-d-30760_irnt	ieu-a-1126	HDL cholesterol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	245	-0.0011200976375898058	0.0011898993298161376	0.3474664460743915	642.8130221190148	243	7.103326268627844e-38	HDL cholesterol (M/F) Neale lab/2018 [  NA K]	Other biomarkers
ieu-a-299	ieu-a-1126	HDL cholesterol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	78	8.563053254234032e-4	0.002518803285302391	0.7348205736285786	193.84742737089923	77	4.770929744477251e-12	HDL cholesterol (M/F) Willer CJ/2013 [187K]	Other biomarkers
ieu-a-299	ieu-a-1126	HDL cholesterol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	78	8.563053254234032e-4	0.002518803285302391	0.7348205736285786	193.5530833017654	76	3.2376046355734884e-12	HDL cholesterol (M/F) Willer CJ/2013 [187K]	Other biomarkers
ukb-d-30770_irnt	ieu-a-1126	IGF-1	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	318	-8.148556835996525e-4	0.0015040356837277072	0.5883522183439196	967.8950328163787	317	4.809203279305109e-67	IGF-1 (M/F) Neale lab/2018 [  NA K]	Other biomarkers
ukb-d-30770_irnt	ieu-a-1126	IGF-1	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	318	-8.148556835996525e-4	0.0015040356837277072	0.5883522183439196	966.9968120787664	316	3.714762570132653e-67	IGF-1 (M/F) Neale lab/2018 [  NA K]	Other biomarkers
ieu-a-1049	ieu-a-1126	Iron	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	3	-0.016264653795498615	0.00858660722726072	0.309232678434144	4.197296319129022	2	0.12262208174759875	Iron (M/F) Benyamin/2014 [ 23K]	Other biomarkers
ieu-a-1049	ieu-a-1126	Iron	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	3	-0.016264653795498615	0.00858660722726072	0.309232678434144	0.609345746337355	1	0.43503425458762796	Iron (M/F) Benyamin/2014 [ 23K]	Other biomarkers
ukb-d-30080_irnt	ieu-a-1126	Platelet count	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	394	-1.7865911247447072e-4	0.0011438204726186784	0.8759596733452781	1039.024675062354	393	8.364024988887732e-60	Platelet count (M/F) Neale lab/2018 [350K]	Other biomarkers
ukb-d-30080_irnt	ieu-a-1126	Platelet count	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	394	-1.7865911247447072e-4	0.0011438204726186784	0.8759596733452781	1038.9600133234621	392	5.231062863051333e-60	Platelet count (M/F) Neale lab/2018 [350K]	Other biomarkers
ieu-a-1047	ieu-a-1126	Putamen volume	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	0.003932279948348471	0.01939785994388911	0.8581076184161109	3.658588073320284	3	0.3007687158215565	Putamen volume (M/F) Hibar/2015 [ 30K]	Other biomarkers
ieu-a-1047	ieu-a-1126	Putamen volume	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	0.003932279948348471	0.01939785994388911	0.8581076184161109	3.5849280807699366	2	0.16654927949917678	Putamen volume (M/F) Hibar/2015 [ 30K]	Other biomarkers
ukb-d-30240_irnt	ieu-a-1126	Reticulocyte percentage	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	249	-6.295370229036546e-4	0.0014476922452338525	0.6640469597883751	659.8082483006908	248	4.0095808963659193e-39	Reticulocyte percentage (M/F) Neale lab/2018 [344K]	Other biomarkers
ukb-d-30240_irnt	ieu-a-1126	Reticulocyte percentage	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	249	-6.295370229036546e-4	0.0014476922452338525	0.6640469597883751	659.303495797944	247	2.8664629047569132e-39	Reticulocyte percentage (M/F) Neale lab/2018 [344K]	Other biomarkers
ieu-a-302	ieu-a-1126	Triglycerides	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	53	0.005400698041649264	0.003151731369489534	0.09268162452503098	220.3731585664292	52	1.316604893030414e-22	Triglycerides (M/F) Willer CJ/2013 [177K]	Other biomarkers
ieu-a-302	ieu-a-1126	Triglycerides	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	53	0.005400698041649264	0.003151731369489534	0.09268162452503098	208.37598627103102	51	6.509722130474447e-21	Triglycerides (M/F) Willer CJ/2013 [177K]	Other biomarkers
ieu-a-783	ieu-a-1126	Triglycerides	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	27	0.006378932128958569	0.004428761229576915	0.162177637697381	77.78260220968365	26	4.585153707831803e-7	Triglycerides (M/F) Willer CJ/2013 [ 86K]	Other biomarkers
ieu-a-783	ieu-a-1126	Triglycerides	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	27	0.006378932128958569	0.004428761229576915	0.162177637697381	71.82252241182351	25	2.05603026830564e-6	Triglycerides (M/F) Willer CJ/2013 [ 86K]	Other biomarkers
ukb-a-11	ieu-a-1126	Morning/evening person (chronotype)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	77	0.0012357007716662725	0.00430976147251302	0.7751162616228287	201.98128771700812	76	2.2616234080174933e-13	Morning/evening person (chronotype) (M/F) Neale Lab/2017 [301K]	Sleep
ukb-a-11	ieu-a-1126	Morning/evening person (chronotype)	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	77	0.0012357007716662725	0.00430976147251302	0.7751162616228287	201.76013399079653	75	1.4638155613734621e-13	Morning/evening person (chronotype) (M/F) Neale Lab/2017 [301K]	Sleep
ukb-b-4424	ieu-a-1126	Sleep duration	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	66	-3.970411992284708e-5	0.006189154578602855	0.9949014710850481	223.02857181126072	65	3.4440772634546505e-19	Sleep duration (M/F) MRC-IEU/2018 [460K]	Sleep
ukb-b-4424	ieu-a-1126	Sleep duration	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	66	-3.970411992284708e-5	0.006189154578602855	0.9949014710850481	223.0284283981887	64	1.8266709948682018e-19	Sleep duration (M/F) MRC-IEU/2018 [460K]	Sleep
ukb-a-14	ieu-a-1126	Snoring	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	20	0.012905288683445261	0.019316310263367237	0.5125443344947298	110.28420849990157	19	7.06601631515723e-15	Snoring (M/F) Neale Lab/2017 [314K]	Sleep
ukb-a-14	ieu-a-1126	Snoring	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	20	0.012905288683445261	0.019316310263367237	0.5125443344947298	107.61557023544376	18	8.73268196671071e-15	Snoring (M/F) Neale Lab/2017 [314K]	Sleep
ukb-b-15895	ieu-a-1126	Treatment/medication code: allopurinol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	12	-0.00726013073629964	0.00910185061935997	0.4435994093619401	80.97500690758557	11	9.557338228390375e-13	Drug: allopurinol (M/F) MRC-IEU/2018 [462K]	Drugs
ukb-b-15895	ieu-a-1126	Treatment/medication code: allopurinol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	12	-0.00726013073629964	0.00910185061935997	0.4435994093619401	76.13114412308465	10	2.864583127295015e-12	Drug: allopurinol (M/F) MRC-IEU/2018 [462K]	Drugs
ukb-a-142	ieu-a-1126	Treatment/medication code: allopurinol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	12	-0.003906355464919559	0.00916105164449398	0.6788431622100369	66.64742820122552	11	5.272937721759183e-10	Drug: allopurinol (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-142	ieu-a-1126	Treatment/medication code: allopurinol	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	12	-0.003906355464919559	0.00916105164449398	0.6788431622100369	65.45725371087458	10	3.313591348030756e-10	Drug: allopurinol (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-132	ieu-a-1126	Treatment/medication code: aspirin	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	7	-0.019853042379953507	0.019716251644859576	0.3601797707209349	25.600583706625578	6	2.6419515245013525e-4	Drug: aspirin (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-132	ieu-a-1126	Treatment/medication code: aspirin	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	7	-0.019853042379953507	0.019716251644859576	0.3601797707209349	21.28442544121114	5	7.157025840482593e-4	Drug: aspirin (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-153	ieu-a-1126	Treatment/medication code: insulin product	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	8	0.01862596107481384	0.02047771709033079	0.3981122489038388	76.88218781918681	7	5.943861966300209e-14	Drug: insulin product (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-153	ieu-a-1126	Treatment/medication code: insulin product	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	8	0.01862596107481384	0.02047771709033079	0.3981122489038388	67.56575440289397	6	1.289266439084677e-12	Drug: insulin product (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-117	ieu-a-1126	Treatment/medication code: ramipril	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	6	-0.012743306740424678	0.018003298063336674	0.5181135688325845	17.36586415368215	5	0.003855733822966071	Drug: ramipril (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-117	ieu-a-1126	Treatment/medication code: ramipril	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	6	-0.012743306740424678	0.018003298063336674	0.5181135688325845	15.432805538657517	4	0.0038828100687066055	Drug: ramipril (M/F) Neale Lab/2017 [337K]	Drugs
ieu-a-974	ieu-a-1127	Body mass index	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	36	0.012305869069106497	0.006208196572231747	0.055586424539674995	100.22165325800556	35	3.318948452471068e-8	Body mass index (F) Locke AE/2015 [171K]	Antrophometric
ieu-a-974	ieu-a-1127	Body mass index	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	36	0.012305869069106497	0.006208196572231747	0.055586424539674995	89.83961498266007	34	6.218902421246666e-7	Body mass index (F) Locke AE/2015 [171K]	Antrophometric
ieu-a-95	ieu-a-1127	Body mass index	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	11	0.028614646573623632	0.024637771731915843	0.2753490484786381	58.031520601601414	10	8.527399797972874e-9	Body mass index (F) Randall JC/2013 [ 73K]	Antrophometric
ieu-a-95	ieu-a-1127	Body mass index	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	11	0.028614646573623632	0.024637771731915843	0.2753490484786381	50.46764393335039	9	8.796713484960337e-8	Body mass index (F) Randall JC/2013 [ 73K]	Antrophometric
ukb-b-19953	ieu-a-1127	Body mass index (BMI)	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	415	0.003941674180562033	0.0017598939256326495	0.02564034857140567	969.8595356315209	414	1.3752634205030999e-46	Body mass index (BMI) (M/F) MRC-IEU/2018 [461K]	Antrophometric
ukb-b-19953	ieu-a-1127	Body mass index (BMI)	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	415	0.003941674180562033	0.0017598939256326495	0.02564034857140567	958.220847680915	413	2.544764908412383e-45	Body mass index (BMI) (M/F) MRC-IEU/2018 [461K]	Antrophometric
ukb-a-248	ieu-a-1127	Body mass index (BMI)	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	289	0.00554498943936327	0.002162052614424167	0.010835605805163398	636.4920333046143	288	2.2583990079906733e-28	Body mass index (BMI) (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-248	ieu-a-1127	Body mass index (BMI)	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	289	0.00554498943936327	0.002162052614424167	0.010835605805163398	622.2313953861097	287	7.612648614988775e-27	Body mass index (BMI) (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-34	ieu-a-1127	Comparative body size at age 10	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	144	0.00831795450433062	0.0024068407360018492	7.23511615740696e-4	335.8786673306926	143	1.4728616467602795e-17	body size at age 10 (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-34	ieu-a-1127	Comparative body size at age 10	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	144	0.00831795450433062	0.0024068407360018492	7.23511615740696e-4	309.81959717377026	142	1.6133823739681094e-14	body size at age 10 (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-b-4650	ieu-a-1127	Comparative body size at age 10	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	204	0.004105804091600885	0.002200408508651646	0.06350100175213061	568.8105291195301	203	2.096736878148084e-36	body size at age 10 (M/F) MRC-IEU/2018 [454K]	Antrophometric
ukb-b-4650	ieu-a-1127	Comparative body size at age 10	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	204	0.004105804091600885	0.002200408508651646	0.06350100175213061	559.1725869101815	202	2.816568214599104e-35	body size at age 10 (M/F) MRC-IEU/2018 [454K]	Antrophometric
ukb-a-35	ieu-a-1127	Comparative height size at age 10	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	342	-0.0033488345193555666	0.0021915514687996097	0.12742599052405643	1125.9475069287043	341	1.3219312695438994e-84	height size at age 10 (M/F) Neale Lab/2017 [332K]	Antrophometric
ukb-a-35	ieu-a-1127	Comparative height size at age 10	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	342	-0.0033488345193555666	0.0021915514687996097	0.12742599052405643	1118.267689670193	340	1.0639327994962911e-83	height size at age 10 (M/F) Neale Lab/2017 [332K]	Antrophometric
ieu-a-85	ieu-a-1127	Extreme body mass index	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	7	0.00942195696045084	0.03346586901164502	0.7895768644607829	23.184025984834257	6	7.371289449922726e-4	Extreme body mass index (M/F) Berndt SI/2013 [ 16K]	Antrophometric
ieu-a-85	ieu-a-1127	Extreme body mass index	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	7	0.00942195696045084	0.03346586901164502	0.7895768644607829	22.8222280736022	5	3.6502870740155686e-4	Extreme body mass index (M/F) Berndt SI/2013 [ 16K]	Antrophometric
ieu-a-1034	ieu-a-1127	Height	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	4	0.3438645527498804	0.2721843233313164	0.33379026890164853	29.33244732911553	3	1.9066368856742507e-6	Height (M/F) Cousminer/2013 [ 13K]	Antrophometric
ieu-a-1034	ieu-a-1127	Height	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	4	0.3438645527498804	0.2721843233313164	0.33379026890164853	16.313668665393056	2	2.8676877392435853e-4	Height (M/F) Cousminer/2013 [ 13K]	Antrophometric
ieu-a-51	ieu-a-1127	Hip circumference	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	16	0.014183759433507696	0.012093020822165911	0.26041126079266924	43.99787102738972	15	1.1004849018147839e-4	Hip circumference (F) Shungin D/2015 [127K]	Antrophometric
ieu-a-51	ieu-a-1127	Hip circumference	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	16	0.014183759433507696	0.012093020822165911	0.26041126079266924	40.06136583768621	14	2.4956091898043793e-4	Hip circumference (F) Shungin D/2015 [127K]	Antrophometric
ukb-a-388	ieu-a-1127	Hip circumference	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	261	0.004933091981450935	0.0027757334262148606	0.07670539382491211	818.4433226783699	260	4.863549616059928e-59	Hip circumference (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-388	ieu-a-1127	Hip circumference	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	261	0.004933091981450935	0.0027757334262148606	0.07670539382491211	808.5826269544216	259	8.000174255885152e-58	Hip circumference (M/F) Neale Lab/2017 [336K]	Antrophometric
ieu-a-101	ieu-a-1127	Hip circumference	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	5	-0.15154367327092608	0.11334238161383964	0.273551966013791	46.02852516799904	4	2.429416684770914e-9	Hip circumference (F) Randall JC/2013 [ 73K] AdjBMI	Antrophometric
ieu-a-101	ieu-a-1127	Hip circumference	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	5	-0.15154367327092608	0.11334238161383964	0.273551966013791	28.841826638607856	3	2.417526613206543e-6	Hip circumference (F) Randall JC/2013 [ 73K] AdjBMI	Antrophometric
ukb-a-269	ieu-a-1127	Impedance of whole body	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	333	-0.002541390987588839	0.002418916336073502	0.2941940685840977	1084.3212734665376	332	1.2489174222573671e-80	Impedance of whole body (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-269	ieu-a-1127	Impedance of whole body	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	333	-0.002541390987588839	0.002418916336073502	0.2941940685840977	1080.7172685634232	331	2.4173859027448365e-80	Impedance of whole body (M/F) Neale Lab/2017 [331K]	Antrophometric
ieu-a-90	ieu-a-1127	Obesity class 1	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	16	0.0128623947420408	0.011238102997864444	0.2715933671860069	56.88002465918298	15	8.600278803804559e-7	Obesity class 1 (M/F) Berndt SI/2013 [ 98K]	Antrophometric
ieu-a-90	ieu-a-1127	Obesity class 1	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	MR Egger	16	0.0128623947420408	0.011238102997864444	0.2715933671860069	52.0132257268181	14	2.7975640190926037e-6	Obesity class 1 (M/F) Berndt SI/2013 [ 98K]	Antrophometric
ieu-a-91	ieu-a-1127	Obesity class 2	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Inverse variance weighted	10	0.023319151000919205	0.017415087794233196	0.21736184217435794	44.32233534001322	9	1.2309129513209774e-6	Obesity class 2 (M/F) Berndt SI/2013 [ 72K]	Antrophometric
