id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	lo_ci	up_ci	or	or_lci95	or_uci95	OR_CI	effect_direction	exposure_name	exposure_cat
ukb-a-153	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Treatment/medication code: insulin product	Weighted median	8	-2.3653669245892144	0.8525528146821884	0.005529478066583288	-4.036370441366303	-0.6943634078121252	0.09391483438362988	0.017661459525799304	0.4993922560262167	0.094 [0.018:0.499]	negative	Drug: insulin product (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-117	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Treatment/medication code: ramipril	Inverse variance weighted	6	-2.87903078753713	1.712070645446455	0.09264498101860924	-6.234689252612181	0.47662767753792146	0.056189195720127504	0.001960238258610205	1.6106336573153335	0.056 [0.002:1.611]	overlaps null	Drug: ramipril (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-117	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Treatment/medication code: ramipril	MR Egger	6	-0.048527335687568486	4.387120071203718	0.9917042220232178	-8.647282675246855	8.550228003871718	0.9526312981183763	1.7560337181865232e-4	5167.932601498652	0.953 [0:5167.933]	overlaps null	Drug: ramipril (M/F) Neale Lab/2017 [337K]	Drugs
ukb-a-117	ieu-a-1126	Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Treatment/medication code: ramipril	Weighted median	6	-1.8622734551846731	1.3131751834313592	0.15614829447613768	-4.436096814710137	0.7115499043407909	0.1553191176193349	0.011842070225191553	2.037146194820727	0.155 [0.012:2.037]	overlaps null	Drug: ramipril (M/F) Neale Lab/2017 [337K]	Drugs
ieu-a-974	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index	Inverse variance weighted	36	-0.2678018801636752	0.06597122479754702	4.9204432526246554e-5	-0.39710548076686736	-0.13849827956048302	0.7650593395201284	0.6722631110641698	0.8706647491938683	0.765 [0.672:0.871]	negative	Body mass index (F) Locke AE/2015 [171K]	Antrophometric
ieu-a-974	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index	MR Egger	36	-0.5810371838430402	0.17025797903136566	0.0016775526430282057	-0.9147428227445169	-0.24733154494156345	0.5593179500771897	0.4006196431037407	0.780881753213335	0.559 [0.401:0.781]	negative	Body mass index (F) Locke AE/2015 [171K]	Antrophometric
ieu-a-974	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index	Weighted median	36	-0.2622243751193207	0.07082217803128449	2.1342284168224707e-4	-0.4010358440606383	-0.12341290617800307	0.7693383839485703	0.6696260584907172	0.8838986200009163	0.769 [0.67:0.884]	negative	Body mass index (F) Locke AE/2015 [171K]	Antrophometric
ieu-a-95	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index	Inverse variance weighted	11	-0.35911423141205284	0.12208982571661468	0.003267390753212692	-0.5984102898166176	-0.11981817300748807	0.6982945796195827	0.549684781380778	0.8870817174549146	0.698 [0.55:0.887]	negative	Body mass index (F) Randall JC/2013 [ 73K]	Antrophometric
ieu-a-95	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index	MR Egger	11	-0.8995040780868067	0.48051505054204824	0.09400462228287704	-1.8413135771492213	0.042305420975607855	0.4067713365479448	0.15860894412365084	1.0432130492464988	0.407 [0.159:1.043]	overlaps null	Body mass index (F) Randall JC/2013 [ 73K]	Antrophometric
ieu-a-95	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index	Weighted median	11	-0.3674065705142683	0.09211012460705023	6.641535366724694e-5	-0.5479424147440868	-0.18687072628444984	0.6925280263235294	0.5781381559456304	0.8295509685900497	0.693 [0.578:0.83]	negative	Body mass index (F) Randall JC/2013 [ 73K]	Antrophometric
ukb-b-19953	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index (BMI)	Inverse variance weighted	415	-0.12283988470028812	0.03617922216997993	6.854948241062375e-4	-0.1937511601534488	-0.05192860924712746	0.8844052580376747	0.8238628886781725	0.9493966425646683	0.884 [0.824:0.949]	negative	Body mass index (BMI) (M/F) MRC-IEU/2018 [461K]	Antrophometric
ukb-b-19953	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index (BMI)	MR Egger	415	-0.3246908213687171	0.09704920622618599	8.960476861190779e-4	-0.5149072655720416	-0.13447437716539254	0.722750778197605	0.5975560060633188	0.8741752774381653	0.723 [0.598:0.874]	negative	Body mass index (BMI) (M/F) MRC-IEU/2018 [461K]	Antrophometric
ukb-b-19953	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index (BMI)	Weighted median	415	-0.151490211029715	0.04241712015251211	3.55023520470462e-4	-0.23462776652863873	-0.06835265553079126	0.8594262951302155	0.7908651813371081	0.9339310595422615	0.859 [0.791:0.934]	negative	Body mass index (BMI) (M/F) MRC-IEU/2018 [461K]	Antrophometric
ukb-a-248	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index (BMI)	Inverse variance weighted	289	-0.11576031527172137	0.03640179821347281	0.0014723879861627425	-0.18710783977012807	-0.04441279077331467	0.8906886821898039	0.8293542941863378	0.9565590172283673	0.891 [0.829:0.957]	negative	Body mass index (BMI) (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-248	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index (BMI)	MR Egger	289	-0.3672664939954613	0.10448285573637046	5.10671207798772e-4	-0.5720528912387474	-0.1624800967521752	0.6926250400331457	0.5643656673306912	0.8500330084746605	0.693 [0.564:0.85]	negative	Body mass index (BMI) (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-248	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Body mass index (BMI)	Weighted median	289	-0.11043831068590713	0.04233269651910892	0.009085548753027065	-0.19341039586336062	-0.02746622550845365	0.8954415676618069	0.8241436795696001	0.9729075414560888	0.895 [0.824:0.973]	negative	Body mass index (BMI) (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-34	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative body size at age 10	Inverse variance weighted	144	-0.40001707144716386	0.07018637834606274	1.2026171235882401e-8	-0.5375823730054469	-0.26245176988888086	0.6703086028000671	0.5841588247117816	0.7691634603131522	0.67 [0.584:0.769]	negative	body size at age 10 (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-34	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative body size at age 10	MR Egger	144	-0.858895234959032	0.14901711658763656	4.92011448411111e-8	-1.1509687834707996	-0.5668216864472644	0.42362983532396664	0.3163301654510202	0.5673257152720029	0.424 [0.316:0.567]	negative	body size at age 10 (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-34	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative body size at age 10	Weighted median	144	-0.5193314333645358	0.08332780711461098	4.593706305093973e-10	-0.6826539353091733	-0.3560089314198983	0.5949181574720782	0.5052742462101617	0.7004663640480921	0.595 [0.505:0.7]	negative	body size at age 10 (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-b-4650	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative body size at age 10	Inverse variance weighted	204	-0.4495964458521186	0.07379834375987353	1.1134890426439638e-9	-0.5942411996214707	-0.3049516920827665	0.6378855210349205	0.551981250580563	0.7371589841466983	0.638 [0.552:0.737]	negative	body size at age 10 (M/F) MRC-IEU/2018 [454K]	Antrophometric
ukb-b-4650	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative body size at age 10	MR Egger	204	-0.7052109265265397	0.15539248649827092	9.728339196690376e-6	-1.0097802000631506	-0.4006416529899287	0.4940043646415127	0.36429904367895305	0.6698900711359838	0.494 [0.364:0.67]	negative	body size at age 10 (M/F) MRC-IEU/2018 [454K]	Antrophometric
ukb-b-4650	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative body size at age 10	Weighted median	204	-0.5221226628936848	0.07979064440639264	6.003212577855151e-11	-0.6785123259302144	-0.36573299985715524	0.5932599196812648	0.5073712342223653	0.6936879912785292	0.593 [0.507:0.694]	negative	body size at age 10 (M/F) MRC-IEU/2018 [454K]	Antrophometric
ukb-a-35	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative height size at age 10	Inverse variance weighted	342	0.1434372590103403	0.05083140405237832	0.004775142478789196	0.043807707067678794	0.2430668109530018	1.1542343907273043	1.0447814314858925	1.275153815514207	1.154 [1.045:1.275]	positive	height size at age 10 (M/F) Neale Lab/2017 [332K]	Antrophometric
ukb-a-35	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative height size at age 10	MR Egger	342	0.3198847023143934	0.1261242793851167	0.011651122493188008	0.0726811147195647	0.5670882899092221	1.3769689938450556	1.075387556969301	1.7631258588802796	1.377 [1.075:1.763]	positive	height size at age 10 (M/F) Neale Lab/2017 [332K]	Antrophometric
ukb-a-35	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Comparative height size at age 10	Weighted median	342	0.09872543087738088	0.05116089813117064	0.053643424447137246	-0.0015499294597135782	0.19900079121447534	1.1037631986566772	0.9984512710606307	1.2201829313258883	1.104 [0.998:1.22]	overlaps null	height size at age 10 (M/F) Neale Lab/2017 [332K]	Antrophometric
ieu-a-85	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Extreme body mass index	Inverse variance weighted	7	-0.11292919716131748	0.027480524567640854	3.96642850884375e-5	-0.16679102531389356	-0.05906736900874141	0.8932138999568766	0.8463764641135839	0.9426432620757564	0.893 [0.846:0.943]	negative	Extreme body mass index (M/F) Berndt SI/2013 [ 16K]	Antrophometric
ieu-a-85	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Extreme body mass index	MR Egger	7	-0.150950432606181	0.13831108552532329	0.3248810120527509	-0.4220401602358146	0.12013929502345264	0.8598903201250181	0.6557077054885795	1.127653917218736	0.86 [0.656:1.128]	overlaps null	Extreme body mass index (M/F) Berndt SI/2013 [ 16K]	Antrophometric
ieu-a-85	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Extreme body mass index	Weighted median	7	-0.12219060865032551	0.02374763347958876	2.6697920433255503e-7	-0.16873597027031947	-0.07564524703033154	0.8849796676452011	0.8447319082821738	0.9271450556876496	0.885 [0.845:0.927]	negative	Extreme body mass index (M/F) Berndt SI/2013 [ 16K]	Antrophometric
ieu-a-1034	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Height	Inverse variance weighted	4	0.2868457950384939	0.15704072390104215	0.06776452413343934	-0.02095402380754874	0.5946456138845365	1.3322187628922837	0.9792639863639839	1.8123885458017515	1.332 [0.979:1.812]	overlaps null	Height (M/F) Cousminer/2013 [ 13K]	Antrophometric
ieu-a-1034	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Height	MR Egger	4	-3.8720414542364714	3.2950705038561945	0.3609107617880455	-10.330379641794613	2.5862967333216695	0.02081583145302071	3.26266981926325e-5	13.280499194932638	0.021 [0:13.28]	overlaps null	Height (M/F) Cousminer/2013 [ 13K]	Antrophometric
ieu-a-1034	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Height	Weighted median	4	0.11790082662701545	0.07065528045588981	0.09518145123228286	-0.02058352306652858	0.25638517632055946	1.1251325226467934	0.9796268716170626	1.2922503763375612	1.125 [0.98:1.292]	overlaps null	Height (M/F) Cousminer/2013 [ 13K]	Antrophometric
ieu-a-51	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	Inverse variance weighted	16	-0.24148345683820283	0.10474283947976785	0.021139206071583615	-0.44677942221854783	-0.03618749145785782	0.7854617977031094	0.6396849930107363	0.9644594486221526	0.785 [0.64:0.964]	negative	Hip circumference (F) Shungin D/2015 [127K]	Antrophometric
ieu-a-51	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	MR Egger	16	-0.6351745257920131	0.35124114863771444	0.09207231350490135	-1.3236071771219333	0.05325812553790721	0.5298430089770039	0.2661734334741112	1.0547018554693977	0.53 [0.266:1.055]	overlaps null	Hip circumference (F) Shungin D/2015 [127K]	Antrophometric
ieu-a-51	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	Weighted median	16	-0.404711791304312	0.09724918569825122	3.160315300450903e-5	-0.5953201952728844	-0.2141033873357396	0.6671690670788125	0.551385986413001	0.8072649197388413	0.667 [0.551:0.807]	negative	Hip circumference (F) Shungin D/2015 [127K]	Antrophometric
ukb-a-388	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	Inverse variance weighted	261	-0.06885820872446179	0.04554930932356667	0.13060283534620576	-0.15813485499865246	0.020418437549728885	0.9334590270412647	0.8537346438209368	1.020628319901683	0.933 [0.854:1.021]	overlaps null	Hip circumference (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-388	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	MR Egger	261	-0.29106805308653944	0.13300641121460535	0.029535688939966807	-0.551760619067166	-0.030375487105912924	0.7474648089998818	0.5759349152275742	0.970081212166941	0.747 [0.576:0.97]	negative	Hip circumference (M/F) Neale Lab/2017 [336K]	Antrophometric
ukb-a-388	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	Weighted median	261	-0.12215526478301518	0.04761309966787627	0.010300316298315595	-0.21547694013205265	-0.028833589433977694	0.8850109468019066	0.8061568599145136	0.97157813188151	0.885 [0.806:0.972]	negative	Hip circumference (M/F) Neale Lab/2017 [336K]	Antrophometric
ieu-a-101	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	Inverse variance weighted	5	0.32416803613137196	0.2464689444702147	0.18842622745664953	-0.15891109503024886	0.8072471672929928	1.3828796613454257	0.8530721979558049	2.2417283816602738	1.383 [0.853:2.242]	overlaps null	Hip circumference (F) Randall JC/2013 [ 73K] AdjBMI	Antrophometric
ieu-a-101	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	MR Egger	5	3.1270217555965267	2.108377851246616	0.23466980539041155	-1.00539883284684	7.259442344039893	22.8059565856585	0.36589867328930403	1421.4636284720966	22.806 [0.366:1421.464]	overlaps null	Hip circumference (F) Randall JC/2013 [ 73K] AdjBMI	Antrophometric
ieu-a-101	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Hip circumference	Weighted median	5	0.009600553908605928	0.1333897288283698	0.9426228284720788	-0.25184331459499887	0.2710444224122107	1.0096467870624644	0.7773665305168158	1.3113333216801082	1.01 [0.777:1.311]	overlaps null	Hip circumference (F) Randall JC/2013 [ 73K] AdjBMI	Antrophometric
ukb-a-269	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Impedance of whole body	Inverse variance weighted	333	0.14151365274905656	0.052177771584146715	0.006684945770394435	0.039245220444128995	0.24378208505398413	1.1520162323419718	1.0400254878947999	1.2760662262862101	1.152 [1.04:1.276]	positive	Impedance of whole body (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-269	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Impedance of whole body	MR Egger	333	0.28339356173817315	0.14476922390896227	0.05112236552713292	-3.5411712339289414e-4	0.5671412405997391	1.3276275624230829	0.9996459455686754	1.763219220083724	1.328 [1:1.763]	overlaps null	Impedance of whole body (M/F) Neale Lab/2017 [331K]	Antrophometric
ukb-a-269	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Impedance of whole body	Weighted median	333	0.19736613951456713	0.0512682864933315	1.1827560920127046e-4	0.0968802979876374	0.29785198104149685	1.2181899865520553	1.1017284866106734	1.3469623971519449	1.218 [1.102:1.347]	positive	Impedance of whole body (M/F) Neale Lab/2017 [331K]	Antrophometric
ieu-a-90	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Obesity class 1	Inverse variance weighted	16	-0.1411278246932592	0.03583001666363809	8.188486904346602e-5	-0.21135465735398987	-0.07090099203252856	0.8683783044126885	0.809486925474802	0.9315541188418232	0.868 [0.809:0.932]	negative	Obesity class 1 (M/F) Berndt SI/2013 [ 98K]	Antrophometric
ieu-a-90	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Obesity class 1	MR Egger	16	-0.2477243512859826	0.09965931741239589	0.026179012951303003	-0.44305661341427854	-0.05239208915768667	0.7805750781423317	0.6420708562354518	0.9489567182496034	0.781 [0.642:0.949]	negative	Obesity class 1 (M/F) Berndt SI/2013 [ 98K]	Antrophometric
ieu-a-90	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Obesity class 1	Weighted median	16	-0.15045590613718018	0.03220889708755282	2.9936797918573497e-6	-0.2135853444287837	-0.08732646784557666	0.8603156638119449	0.8076832259454729	0.9163778788816331	0.86 [0.808:0.916]	negative	Obesity class 1 (M/F) Berndt SI/2013 [ 98K]	Antrophometric
ieu-a-91	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Obesity class 2	Inverse variance weighted	10	-0.10831034911702794	0.0338036798460778	0.0013548570827028679	-0.17456556161534043	-0.04205513661871546	0.8973490617221987	0.8398217923509527	0.958816913192473	0.897 [0.84:0.959]	negative	Obesity class 2 (M/F) Berndt SI/2013 [ 72K]	Antrophometric
ieu-a-91	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Obesity class 2	MR Egger	10	-0.23049354798829153	0.09683181008144102	0.04452138554859258	-0.4202838957479159	-0.04070320022866711	0.7941415587963381	0.6568603134921582	0.9601140492939929	0.794 [0.657:0.96]	negative	Obesity class 2 (M/F) Berndt SI/2013 [ 72K]	Antrophometric
ieu-a-91	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Obesity class 2	Weighted median	10	-0.1402366776008853	0.026315302267816712	9.870476765029174e-8	-0.19181467004580605	-0.08865868515596453	0.869152502124531	0.8254598367501782	0.9151578772426202	0.869 [0.825:0.915]	negative	Obesity class 2 (M/F) Berndt SI/2013 [ 72K]	Antrophometric
ieu-a-93	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Overweight	Inverse variance weighted	14	-0.2197932945740165	0.05676998000676515	1.0810265193064096e-4	-0.3310624553872762	-0.10852413376075681	0.8026847000983162	0.7181603146593075	0.897157242777441	0.803 [0.718:0.897]	negative	Overweight (M/F) Berndt SI/2013 [158K]	Antrophometric
ieu-a-93	ieu-a-1127	ER+ Breast cancer (Combined Oncoarray; iCOGS; GWAS meta analysis)	Overweight	MR Egger	14	-0.49901948041877797	0.18161810045189447	0.017679701646600102	-0.8549909573044912	-0.1430480035330648	0.6071256665613554	0.42528703680606394	0.8667124626365154	0.607 [0.425:0.867]	negative	Overweight (M/F) Berndt SI/2013 [158K]	Antrophometric
