exposure.id	exposure.trait	exposure.sample_size	exposure.sex	exposure.note	exposure.population	year	author	consortium	outcome.id	outcome.sample_size	N_case	outcome.year	outcome.nsnp	mr.pval	mr.b	mr.se	mr.nsnp	mr.method	mr.moescore
prot-a-1148	Ferritin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	1.733438891857349e-265	0.0479297517796508	0.0013769069885470001	3	FE IVW	1
prot-a-1097	Fibroblast growth factor 7	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0143612816152945	0.0264181923752117	0.0107913157675162	3	FE IVW	1
prot-a-1097	Fibroblast growth factor 7	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0270111442051264	0.021671896855492	0.009800271764502991	3	FE IVW	1
prot-a-1097	Fibroblast growth factor 7	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	1.0545550222875901e-5	0.11795200617438599	0.0267727499628104	3	FE IVW	1
prot-a-1117	Filamin-A	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	9.71933632393793e-26	-0.0549375522977453	0.00523770450020039	2	FE IVW	1
prot-a-1117	Filamin-A	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.44566047145254e-4	-0.10261593259729901	0.0270026095318426	2	FE IVW	1
prot-a-1117	Filamin-A	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00697217202875496	0.0414912738988492	0.0153775581770088	2	FE IVW	1
ukb-b-13405	Forced expiratory volume in 1-second (FEV1), predicted percentage	148653.0	Males and Females	20154: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.243309405163358	0.0608593682742722	0.0517856763279289	83	RE IVW	0.77
ukb-b-13405	Forced expiratory volume in 1-second (FEV1), predicted percentage	148653.0	Males and Females	20154: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00322515115635906	0.175087687599499	0.0576948252710967	83	Simple mean	0.77
ukb-b-13405	Forced expiratory volume in 1-second (FEV1), predicted percentage	148653.0	Males and Females	20154: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	0.999999999999999	-7.979727989493309e-17	0.0902064021211614	83	Simple median	0.78
ukb-b-9571	Fractured bone site(s): Wrist	460340.0	Males and Females	6151#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1126	228951.0	122977	2017.0	10680257	0.35365053169139204	-0.711630495855105	0.441720635067271	2	Simple mean	0.66
ukb-b-9571	Fractured bone site(s): Wrist	460340.0	Males and Females	6151#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1127	175475.0	69501	2017.0	10680257	0.399656894812681	-1.7647221949110499	2.09528688428944	5	Simple median	0.74
ukb-b-9571	Fractured bone site(s): Wrist	460340.0	Males and Females	6151#5: Output from GWAS pipeline using Phesant derived variables from UKBiobank	European	2018	Ben Elsworth	MRC-IEU	ieu-a-1128	127442.0	21468	2017.0	10680257	6.72520113684392e-6	4.57836123745842	1.0169152810875801	5	FE IVW	0.66
ukb-a-308	Fractured/broken bones in last 5 years	335587.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	0.271621376322638	1.13850737111327	0.9217044184754309	6	Simple mode	0.79
ukb-a-308	Fractured/broken bones in last 5 years	335587.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.462267778555068	-0.21314958436961398	0.267860934868553	6	Simple mean	0.67
ukb-a-308	Fractured/broken bones in last 5 years	335587.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	6.109109767808371e-5	1.77778916284155	0.44349862341603297	6	FE IVW	0.79
met-c-900	Free cholesterol in medium HDL	21559.0	Males and Females	M.HDL.FC; SD value comes from the original untransformed distribution of the ERF cohort	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00551510307454598	0.0855629046320416	0.0308301607081842	5	FE IVW	1
met-c-900	Free cholesterol in medium HDL	21559.0	Males and Females	M.HDL.FC; SD value comes from the original untransformed distribution of the ERF cohort	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0010259450820804198	0.11684772137748199	0.0355883536029287	5	FE IVW	1
met-c-900	Free cholesterol in medium HDL	21559.0	Males and Females	M.HDL.FC; SD value comes from the original untransformed distribution of the ERF cohort	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.61310106814998	-0.0305746447316936	0.0604658009149944	5	FE IVW	1
met-c-911	Free cholesterol in medium VLDL	21240.0	Males and Females	M.VLDL.FC; SD value comes from the original untransformed distribution of the ERF cohort	European	2016	Kettunen	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00911636614784647	-0.0821036918701752	0.0260011783464222	12	RE IVW	0.8
met-c-911	Free cholesterol in medium VLDL	21240.0	Males and Females	M.VLDL.FC; SD value comes from the original untransformed distribution of the ERF cohort	European	2016	Kettunen	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	7.10899396327067e-4	-0.10644698309519	0.0229167237107882	12	Simple mean	0.82
met-c-911	Free cholesterol in medium VLDL	21240.0	Males and Females	M.VLDL.FC; SD value comes from the original untransformed distribution of the ERF cohort	European	2016	Kettunen	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.26731599511672	-0.0513342740939015	0.0462777483591693	12	Weighted median	0.88
prot-a-1414	Gamma-interferon-inducible protein 16	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.311829875662967	-0.00951076733028154	0.00940366101138859	3	FE IVW	1
prot-a-1414	Gamma-interferon-inducible protein 16	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.942683329222638	-8.835462113347539e-4	0.0122889375713179	3	FE IVW	1
prot-a-1414	Gamma-interferon-inducible protein 16	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0028344489178368103	-0.023375009912698995	0.0078304464441173	3	FE IVW	1
prot-a-1178	Guanylate-binding protein 6	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.153837257275185	-0.0263319946192294	0.018464239881122	3	FE IVW	1
prot-a-1178	Guanylate-binding protein 6	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0202695463783464	-0.051485639094500005	0.0221794605788603	3	FE IVW	1
prot-a-1178	Guanylate-binding protein 6	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0037231069425725898	0.0254012373002601	0.0087568841627498	3	FE IVW	1
ukb-d-30760_irnt	HDL cholesterol	NA	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	1.07171464217631e-6	0.13643482415943903	0.0279694665617297	241	Penalised median	0.69
ukb-d-30760_irnt	HDL cholesterol	NA	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	5.93566654930727e-5	0.10004746900281598	0.0244763859967707	243	Simple mean	0.7
ukb-d-30760_irnt	HDL cholesterol	NA	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0121976193818329	0.136924083850738	0.0546303272107712	242	Penalised median	0.7
ukb-d-30760_raw	HDL cholesterol	NA	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	3.670654923522629e-5	0.210194886554062	0.049961426686074006	238	Simple mean	0.72
ukb-d-30760_raw	HDL cholesterol	NA	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00626950898454645	0.237642737143053	0.0869421715146909	239	Penalised median	0.74
ukb-d-30760_raw	HDL cholesterol	NA	Males and Females	NA	European	2018	Neale lab	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.918386098203129	-0.0372996299547053	0.36363025498715795	239	Simple mode	0.75
ebi-a-GCST005058	HDL cholesterol	9796.0	NA	NA	European	2017	Prins BP	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	1.1637840705025698e-19	0.0588772458708639	0.00648967969991759	4	FE IVW	1
ebi-a-GCST005058	HDL cholesterol	9796.0	NA	NA	European	2017	Prins BP	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.7650601805444098e-10	0.0553360529264697	0.00867267729794052	4	FE IVW	1
ebi-a-GCST005058	HDL cholesterol	9796.0	NA	NA	European	2017	Prins BP	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0130801717979371	0.0635225862920809	0.0255976483827795	4	FE IVW	1
ukb-a-316	Had menopause	152035.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1126	228951.0	122977	2017.0	10680257	8.00363913880469e-4	-0.115900909664321	0.034569745248576	2	FE IVW	0.66
ukb-a-316	Had menopause	152035.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0496693746127385	-0.887259441316842	0.45203753479311803	4	Simple median	0.63
ukb-a-316	Had menopause	152035.0	Males and Females	NA	European	2017	Neale	Neale Lab	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0136751728052834	-2.0656925559161396	0.5991898756716609	7	Simple mean	0.76
prot-a-1369	Haptoglobin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0572249244370907	0.0149576345477196	0.00786586143929254	3	FE IVW	1
prot-a-1369	Haptoglobin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.276962014286736	0.0102043422215707	0.00938615780959277	3	FE IVW	1
prot-a-1369	Haptoglobin	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	6.9838037329747e-21	0.0278039170002063	0.00296606917243923	3	FE IVW	1
ieu-a-1034	Height	13960.0	Males and Females	Females at age 10 and males at age 12; effect allele frequencies are missing	European	2013	Cousminer	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	9.450253069538641e-7	0.224204107552458	0.0457302425089537	4	FE IVW	1
ieu-a-1034	Height	13960.0	Males and Females	Females at age 10 and males at age 12; effect allele frequencies are missing	European	2013	Cousminer	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	2.60375037154129e-7	0.285624409619347	0.0554601862755735	4	FE IVW	1
ieu-a-1034	Height	13960.0	Males and Females	Females at age 10 and males at age 12; effect allele frequencies are missing	European	2013	Cousminer	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.53573106274903	0.0453743027203081	0.0732692927672204	4	FE IVW	1
ieu-a-89	Height	253288.0	Males and Females	NA	European	2014	Wood AR	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.967582831119924	-0.00231041866759352	0.0568091298000235	343	Penalised mode	0.68
ieu-a-89	Height	253288.0	Males and Females	NA	European	2014	Wood AR	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.531539782421245	0.041735076249251	0.0666385291100997	345	Weighted mode	0.71
ieu-a-89	Height	253288.0	Males and Females	NA	European	2014	Wood AR	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00118887055689706	-0.126906587314807	0.0391501292546862	345	Penalised median	0.7
prot-a-1317	Hemoglobin subunit zeta	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0034432556059658	0.0132891336025757	0.00454311016274633	4	FE IVW	1
prot-a-1317	Hemoglobin subunit zeta	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0174121788331755	0.00863201868891555	0.00363012206474005	4	FE IVW	1
prot-a-1317	Hemoglobin subunit zeta	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.432972301834471	-0.00952986228713435	0.0121536450573078	4	FE IVW	1
ieu-a-49	Hip circumference	213038.0	Males and Females	NA	European	2015	Shungin D	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.303527049449955	-0.19205738680033702	0.18335053567748896	30	Simple mode	0.74
ieu-a-49	Hip circumference	213038.0	Males and Females	NA	European	2015	Shungin D	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.0191330957336729	-0.22654607981810398	0.0934311791167832	49	RE IVW	0.78
ieu-a-49	Hip circumference	213038.0	Males and Females	NA	European	2015	Shungin D	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	2.09446817504423e-4	-0.410583842952506	0.102144690469009	48	RE IVW	0.76
ieu-a-99	Hip circumference	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	6.2477875672861e-11	-0.571581023959631	0.0874286428560777	3	FE IVW	1
ieu-a-99	Hip circumference	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	5.443016982022129e-8	-0.522189209059877	0.0960578384845334	3	FE IVW	1
ieu-a-99	Hip circumference	73137.0	Females	NA	European	2013	Randall JC	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	4.33622242091693e-5	-0.563634950973125	0.137848712800415	3	FE IVW	1
ieu-a-101	Hip circumference	73137.0	Females	Adjusted for BMI	European	2013	Randall JC	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	3.83187911266248e-6	0.30011513139460905	0.0649557850803822	5	FE IVW	1
ieu-a-101	Hip circumference	73137.0	Females	Adjusted for BMI	European	2013	Randall JC	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.761419746867739	0.0266771344763871	0.0878644478176092	4	FE IVW	1
ieu-a-101	Hip circumference	73137.0	Females	Adjusted for BMI	European	2013	Randall JC	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	7.520970495354719e-4	0.38897049083257795	0.115426722762434	5	FE IVW	1
ieu-a-55	Hip circumference	211114.0	Males and Females	Adjusted for BMI; effect allele frequecies are missing	European	2015	Shungin D	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.826202490821494	0.0122183800300085	0.0556456947497954	47	Penalised median	0.75
ieu-a-55	Hip circumference	211114.0	Males and Females	Adjusted for BMI; effect allele frequecies are missing	European	2015	Shungin D	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.61394859752666e-6	0.160989450123887	0.0335633596104615	67	FE IVW	0.76
ieu-a-55	Hip circumference	211114.0	Males and Females	Adjusted for BMI; effect allele frequecies are missing	European	2015	Shungin D	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.7120317005472109	0.0278035743585907	0.0749984120487112	67	RE IVW	0.86
prot-a-10	Histo-blood group ABO system transferase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.226910671997112	0.0124259821496068	0.0102833855120875	2	FE IVW	1
prot-a-10	Histo-blood group ABO system transferase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.00141103906005137	0.0238264283463569	0.0074635234668248	2	FE IVW	1
prot-a-10	Histo-blood group ABO system transferase	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.527981080410438	-0.0077071293453188205	0.0122123915117229	2	FE IVW	1
prot-a-2904	Histone-lysine N-methyltransferase SUV420H2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00763612872423118	-0.0455176410545901	0.0170621904281882	3	FE IVW	1
prot-a-2904	Histone-lysine N-methyltransferase SUV420H2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	3.72414637561398e-4	-0.0964496371267849	0.0271009866126094	3	FE IVW	1
prot-a-2904	Histone-lysine N-methyltransferase SUV420H2	3301.0	Males and Females	NA	European	2018	Sun BB	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0153699403027264	0.036431500570271703	0.0150323319908903	3	FE IVW	1
ubm-a-131	IDP T1 FAST ROIs R hippocampus	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	9.4943112046926e-8	0.47267184026878706	0.0885792603040315	2	FE IVW	1
ubm-a-131	IDP T1 FAST ROIs R hippocampus	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	3.7496467865188396e-7	0.516257388109447	0.10160052494129902	2	FE IVW	1
ubm-a-131	IDP T1 FAST ROIs R hippocampus	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.00807770643504632	0.33448690407121995	0.12627844551385098	2	FE IVW	1
ubm-a-29	IDP T1 FAST ROIs R insular cortex	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.46132891221090006	0.0343443313260299	0.0466216627131567	2	FE IVW	1
ubm-a-29	IDP T1 FAST ROIs R insular cortex	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	1.2601473937545098e-21	-0.0691765036381659	0.007241351169452671	2	FE IVW	1
ubm-a-29	IDP T1 FAST ROIs R insular cortex	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.0037614953718612797	0.4321063958464221	0.149130757839875	2	FE IVW	1
ubm-a-121	IDP T1 FAST ROIs R occ pole	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	5.97183354799816e-4	-0.0297212394154757	0.00865778850740101	3	FE IVW	1
ubm-a-121	IDP T1 FAST ROIs R occ pole	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.348547725366474	-0.0392808923942352	0.0419036435941616	3	FE IVW	1
ubm-a-121	IDP T1 FAST ROIs R occ pole	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	0.34656308254345	0.0978618332092352	0.103967126516158	3	FE IVW	1
ubm-a-135	IDP T1 FAST ROIs R ventral striatum	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	2.4760544975779797e-8	0.0538192855248998	0.0096537755365063	3	FE IVW	1
ubm-a-135	IDP T1 FAST ROIs R ventral striatum	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	8.66863676564986e-28	0.0620167734338597	0.00567613013121564	3	FE IVW	1
ubm-a-135	IDP T1 FAST ROIs R ventral striatum	8427.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	2.85913596588456e-5	-0.0241764635899862	0.00577775378384905	3	FE IVW	1
ubm-a-2644	IDP T1 FIRST left putamen volume plus IDP T1 FIRST right putamen volume	8428.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.0669736614360545	0.0221511934438116	0.0120922480045992	3	FE IVW	1
ubm-a-2644	IDP T1 FIRST left putamen volume plus IDP T1 FIRST right putamen volume	8428.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.232056708681839	0.0345120600000369	0.0288785093884491	3	FE IVW	1
ubm-a-2644	IDP T1 FIRST left putamen volume plus IDP T1 FIRST right putamen volume	8428.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1128	127442.0	21468	2017.0	10680257	3.9604898542247e-5	0.0595633940242782	0.0144931119685976	3	FE IVW	1
ubm-a-165	IDP T2 FLAIR BIANCA WMH volume	7705.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1126	228951.0	122977	2017.0	10680257	0.00290669828339655	0.154870224438144	0.0520146183667776	2	FE IVW	1
ubm-a-165	IDP T2 FLAIR BIANCA WMH volume	7705.0	Males	NA	European	2018	Elliott LT	NA	ieu-a-1127	175475.0	69501	2017.0	10680257	0.009067002948894759	0.16049439548383898	0.0615034773272358	2	FE IVW	1
