exposure.id	exposure	outcome	nsnp	effect_direction	used_instrument	exposure_cat	method	egger_intercept	egger_intercept_less_than_0.05	heterogeneity_Q_pval	heterogeneity_Q_pval_less_than_0.05	Fst	hazards	used_inst_code
ukb-b-4955	Dairy smoothie intake	ER-	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.1532286677237726	FALSE	0.3153462238074293	FALSE	36.57996659926752	P	*
ukb-b-16576	Dried fruit intake	ER-	40	negative	NA	Diet and supplements	Inverse variance weighted	-0.01151528293022877	TRUE	0.05078707893187388	FALSE	41.92758508620368		*
ukb-d-1538_2	Major dietary changes in the last 5 years: Yes, because of other reasons	ER-	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.1973627788743931	FALSE	8.02447836131638e-6	TRUE	41.46340107427631	HP	*
ukb-d-1418_1	Milk type used: Full cream	ER-	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.0677538222042118	FALSE	1.518086696347922e-4	TRUE	38.18099202796796	HP	*
ukb-d-1418_3	Milk type used: Skimmed	ER-	3	negative	NA	Diet and supplements	Inverse variance weighted	0.1063188924084608	FALSE	0.00248109193206143	TRUE	47.73182550284761	HP	*
ukb-b-3599	Never eat eggs, dairy, wheat, sugar: Wheat products	ER-	5	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.05135180003747112	FALSE	0.3044295769765056	FALSE	268.428453916858	P	*
ukb-b-6500	Pancake intake	ER-	4	positive	NA	Diet and supplements	Inverse variance weighted	0.1036700993199302	FALSE	0.4306804383678959	FALSE	37.20141355132668	P	*
ukb-b-8006	Poultry intake	ER-	7	positive	NA	Diet and supplements	Inverse variance weighted	0.1803874446491052	FALSE	0.0615152091720123	FALSE	32.55411711928235	P	*
ukb-b-11189	Type of special diet followed: Gluten-free	ER-	3	overlaps null	NA	Diet and supplements	Inverse variance weighted	-0.03874187756551908	TRUE	0.08756366127159075	FALSE	79.85451212258388		*
ukb-b-15555	Unsalted peanuts intake	ER-	5	overlaps null	NA	Diet and supplements	Inverse variance weighted	0.04577757910227224	TRUE	0.01363677510529983	TRUE	32.90703299372142	H	*
ukb-b-17422	Age at menopause (last menstrual period)	ER-	102	positive	NA	Reproductive	Inverse variance weighted	-7.340043027644684e-4	TRUE	3.94477739460713e-10	TRUE	87.62585682262186	H	*
ukb-b-4564	Age last used hormone-replacement therapy (HRT)	ER-	4	overlaps null	NA	Reproductive	Inverse variance weighted	-0.02169529387147562	TRUE	0.00299066091417833	TRUE	39.42712396175803	H	*
ukb-b-6445	Ever had hysterectomy (womb removed)	ER-	3	overlaps null	NA	Reproductive	Inverse variance weighted	-0.1240197339173625	FALSE	0.04110585566245117	TRUE	34.01845041178955	HP	*
ukb-b-18541	Ever used hormone-replacement therapy (HRT)	ER-	6	negative	NA	Reproductive	Inverse variance weighted	0.00564088698883153	TRUE	0.02547121752135755	TRUE	64.72525380269813	H	*
ukb-a-316	Had menopause	ER-	7	overlaps null	NA	Reproductive	Inverse variance weighted	0.03198170665304515	TRUE	1.169330567457463e-4	TRUE	56.53409747288422	H	*
ukb-b-1209	Number of live births	ER-	10	overlaps null	NA	Reproductive	Inverse variance weighted	0.00703917045513224	TRUE	2.593067037684331e-4	TRUE	39.62699726887085	H	*
ukb-a-30	Average weekly fortified wine intake	ER-	2	overlaps null	NA	Alcohol	Inverse variance weighted	NA	NA	0.8311495025430279	FALSE	31.05356674235239	X	*
ukb-b-1707	Average weekly spirits intake	ER-	3	overlaps null	NA	Alcohol	Inverse variance weighted	-0.2373088557496038	FALSE	3.959931118711843e-10	TRUE	38.45534914839114	HP	*
ukb-d-20406	Ever addicted to alcohol	ER-	2	overlaps null	NA	Alcohol	Inverse variance weighted	NA	NA	0.8032114391314102	FALSE	36.38942648245982	X	*
ukb-b-4801	Number of unsuccessful stop-smoking attempts	ER-	3	overlaps null	NA	Smoking	Inverse variance weighted	-0.09090414725184612	FALSE	0.00519949425525085	TRUE	35.42741736850068	HP	*
ukb-d-22506_114	Tobacco smoking: Never smoked	ER-	3	overlaps null	NA	Smoking	Inverse variance weighted	-0.216562237332781	FALSE	0.2395069501032432	FALSE	34.5129291148215	P	*
met-a-558	1-arachidonoylglycerophosphocholine*	ER-	3	positive	NA	Metabolites	Inverse variance weighted	-0.00789925777765429	TRUE	0.7936750033764566	FALSE	168.3342605450486		*
met-a-427	2-hydroxyisobutyrate	ER-	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	0.946342890735352	FALSE	30.63909625736022	X	*
met-a-500	3-dehydrocarnitine*	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.04227863478274366	TRUE	0.3471993909672629	FALSE	61.43325754993746		*
met-a-362	Betaine	ER-	3	negative	NA	Metabolites	Inverse variance weighted	-0.03091205571123654	TRUE	0.1040831825535631	FALSE	68.90566696191642		*
met-a-618	Decanoylcarnitine	ER-	3	positive	NA	Metabolites	Inverse variance weighted	0.0155338742280838	TRUE	0.7310716268070014	FALSE	133.5197499487647		*
met-a-573	Isobutyrylcarnitine	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.00225406400982986	TRUE	0.9829867362562064	FALSE	107.6438278663202		*
met-a-652	Isovalerylcarnitine	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.0736104704438351	FALSE	0.1842688131615631	FALSE	125.413833564483	P	*
met-a-615	Octanoylcarnitine	ER-	3	positive	NA	Metabolites	Inverse variance weighted	0.01448558393007358	TRUE	0.6609746802354879	FALSE	179.6339723838852		*
met-a-501	Pyroglutamine*	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.00904072658027074	TRUE	0.04557841981362438	TRUE	63.98832360292518	H	*
met-a-316	Uridine	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.02533345526630454	TRUE	0.7753698998633982	FALSE	42.95377459213933		*
met-a-485	X-02269	ER-	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	0.9477298416126472	FALSE	47.5504847174692	X	*
met-a-505	X-03056--N-[3-(2-Oxopyrrolidin-1-yl)propyl]acetamide	ER-	4	overlaps null	NA	Metabolites	Inverse variance weighted	-0.01727811211472996	TRUE	0.8372666862662097	FALSE	83.60876876910294		*
met-a-444	X-10510	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.03772025771921568	TRUE	0.027393038014534032	TRUE	76.50832914696583	H	*
met-a-495	X-11315	ER-	3	negative	NA	Metabolites	Inverse variance weighted	0.04350353546808009	TRUE	0.4911628206878737	FALSE	46.37255676734271		*
met-a-513	X-11440	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.01277853259490994	TRUE	0.1017558543777881	FALSE	244.5423088921893		*
met-a-517	X-11445--5-alpha-pregnan-3beta,20alpha-disulfate	ER-	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	0.7985260159519694	FALSE	39.22724454291443	X	*
met-a-519	X-11469	ER-	2	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	0.9636792709614724	FALSE	53.76216759937966	X	*
met-a-629	X-12510--2-aminooctanoic acid	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	0.00379754255668173	TRUE	0.9599171647384196	FALSE	272.1896632149898		*
met-a-667	X-12850	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	-0.00185487741208662	TRUE	0.9882029197618852	FALSE	45.37117900025483		*
met-c-841	Albumin	ER-	3	overlaps null	NA	Metabolites	Inverse variance weighted	NA	NA	NA	NA	NA	NA	*
prot-a-67	Alcohol dehydrogenase [NADP(+)]	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02044382920031903	TRUE	0.5220706758817522	FALSE	423.4249298787807		
prot-a-1154	Alpha-(1,6)-fucosyltransferase	ER-	6	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.01292680208257242	TRUE	0.1980339228030654	FALSE	339.0459215397952		*
prot-a-1411	Alpha-L-iduronidase	ER-	5	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.00622804905717303	TRUE	0.1009000847224193	FALSE	208.2893671787319		*
prot-a-674	Beta-crystallin B2	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.2178989977473718	FALSE	1.398679806930703e-4	TRUE	41.77012977463773	HP	
prot-a-390	C-C motif chemokine 14	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02820809934289496	TRUE	0.3480310730195469	FALSE	214.2442466442593		
prot-a-392	C-C motif chemokine 15	ER-	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	0.9105900534629	FALSE	879.2523876035812	X	
prot-a-399	C-C motif chemokine 23	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01224104896104942	TRUE	0.8739390636470628	FALSE	230.6244697341696		
prot-a-426	CD209 antigen	ER-	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	0.9304208423201512	FALSE	127.9808934013725	X	*
prot-a-735	CUB and zona pellucida-like domain-containing protein 1	ER-	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	0.5805936970784462	FALSE	563.0577294429054	X	
prot-a-486	Cadherin-7	ER-	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00687871031938336	TRUE	0.9425095320556528	FALSE	97.42070837547986		
prot-a-488	Cadherin-related family member 3	ER-	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	0.7846794729036877	FALSE	31.20348684205774	X	
prot-a-346	Calcium/calmodulin-dependent protein kinase type 1	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.02778602331256941	TRUE	0.9113490268878012	FALSE	962.121209780234		
prot-a-347	Calcium/calmodulin-dependent protein kinase type 1D	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0025682709253295	TRUE	0.9483567082944782	FALSE	84.64450553078537		
prot-a-366	Calpastatin	ER-	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00254421377734916	TRUE	0.679911964837741	FALSE	59.14026241650159		
prot-a-710	Cardiotrophin-1	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.3498878932879415	FALSE	0.01854798978251901	TRUE	313.5289337034602	HP	
prot-a-532	Cell growth regulator with EF hand domain protein 1	ER-	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00631650483198803	TRUE	0.2582211961944586	FALSE	64.08736259726435		
prot-a-381	Coiled-coil domain-containing protein 134	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01368184271212613	TRUE	0.9298617849550614	FALSE	36.55050076075315		
prot-a-305	Complement C1q tumor necrosis factor-related protein 5	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-521	Complement factor H-related protein 5	ER-	4	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.00295026857789507	TRUE	0.8566964598034961	FALSE	193.0158360210202		*
prot-a-609	Contactin-5	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-197	Cyclic AMP-dependent transcription factor ATF-6 alpha	ER-	1	overlaps null	cis_lessStringent_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-706	Cystatin-8	ER-	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	0.222432357274317	FALSE	494.8398529210534	X	
prot-a-760	Cytohesin-4	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.02124071598050847	TRUE	0.5434208948351403	FALSE	33.70141112540525		
prot-a-2486	DNA repair protein RAD51 homolog 4	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00349883137458314	TRUE	0.9397761950908444	FALSE	161.6045166902148		
prot-a-831	Delta-like protein 1	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2629	Diamine acetyltransferase 2	ER-	1	negative	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-766	Discoidin, CUB and LCCL domain-containing protein 2	ER-	2	negative	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	0.4310732343851702	FALSE	121.2542911551586	X	*
prot-a-836	DnaJ homolog subfamily B member 11	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-842	DnaJ homolog subfamily B member 9	ER-	4	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.01783299880495636	TRUE	0.8577152547661004	FALSE	103.0020698695623		
prot-a-586	Dual specificity protein kinase CLK2	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	3.012224075980455e-4	TRUE	0.9842203957699656	FALSE	131.244178105077		
prot-a-884	Endothelin-converting enzyme 1	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00200479420803626	TRUE	0.988764378990169	FALSE	54.59631171122775		
prot-a-1835	Epididymis-specific alpha-mannosidase	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-977	Epiregulin	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2892	Estrogen sulfotransferase	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00670198765293331	TRUE	0.934531752880974	FALSE	123.0106694348609		
prot-a-2891	Extracellular sulfatase Sulf-2	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.01925333164182192	TRUE	0.7171743116586092	FALSE	67.10473261199236		
prot-a-1148	Ferritin	ER-	3	positive	genome-wide	Proteins	Inverse variance weighted	-0.00109499358482646	TRUE	0.996580672007152	FALSE	138.9306936735618		
prot-a-1097	Fibroblast growth factor 7	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1117	Filamin-A	ER-	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	0.7724277663046246	FALSE	36.17005979803775	X	
prot-a-1414	Gamma-interferon-inducible protein 16	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1178	Guanylate-binding protein 6	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00422175752448894	TRUE	0.93330705738721	FALSE	67.34014130701094		
prot-a-10	Histo-blood group ABO system transferase	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.01892581962437588	TRUE	0.530041510779275	FALSE	3559.461537429006		
prot-a-2904	Histone-lysine N-methyltransferase SUV420H2	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00592271436888868	TRUE	0.9125953881881088	FALSE	32.81934833667277		
prot-a-1576	Immunoglobulin superfamily containing leucine-rich repeat protein 2	ER-	1	negative	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1586	Inter-alpha-trypsin inhibitor heavy chain H1	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-1506	Interleukin-21	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00313490512681747	TRUE	0.9920152967488408	FALSE	81.0257592830157		
prot-a-1530	Interleukin-3 receptor subunit alpha	ER-	3	negative	genome-wide	Proteins	Inverse variance weighted	0.00711854842266259	TRUE	0.2846572524701197	FALSE	352.2335840831743		
prot-a-1526	Interleukin-36 alpha	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0033070917340109	TRUE	0.957005163927697	FALSE	94.8699216292012		
prot-a-1666	Kallikrein-7	ER-	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.02278691256906299	TRUE	0.2184590057617357	FALSE	139.8640987105111		*
prot-a-1644	Killer cell immunoglobulin-like receptor 2DL5A	ER-	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	0.2556209115976618	FALSE	1138.520534635741	X	
prot-a-2666	L-Selectin	ER-	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	0.3378233451752951	FALSE	253.2963034464285	X	*
prot-a-1744	Leukocyte immunoglobulin-like receptor subfamily B member 2	ER-	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.00583099909050583	TRUE	0.6004576931674959	FALSE	285.5110920239602		*
prot-a-2356	Lysosomal Pro-X carboxypeptidase	ER-	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-a-1833	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	ER-	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.05576326561761123	FALSE	0.4418132590276745	FALSE	61.84001603128789	P	*
prot-a-2815	Maspardin	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01902927192410928	TRUE	0.4633238615620397	FALSE	186.4573664593536		
prot-a-1858	Matrilin-3	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.01631365132948366	TRUE	0.8104749606962546	FALSE	36.44678651735981		
prot-a-2396	Myeloblastin	ER-	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.03461754747059512	TRUE	0.1589867523178469	FALSE	214.0835944165729		*
prot-a-1930	Myeloperoxidase	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-213	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2	ER-	2	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	NA	NA	0.2413972724604659	FALSE	41.2562606308184	X	*
prot-a-2025	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	ER-	2	overlaps null	genome-wide	Proteins	Inverse variance weighted	NA	NA	0.3953219329993307	FALSE	940.5558313085528	X	
prot-a-2007	Neural cell adhesion molecule 1	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01040489670814522	TRUE	0.7297990861210971	FALSE	40.25916982675071		
prot-a-2082	Neuropeptide W	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2337	Neutrophil-activating peptide 2	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.1415685229470267	FALSE	0.00222742518718561	TRUE	46.33588262140548	HP	
prot-a-1389	Oxidoreductase HTATIP2	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2087	Oxysterols receptor LXR-beta	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.0025111419599814	TRUE	0.9604480488042136	FALSE	98.06987279002658		
prot-a-2189	PAX-interacting protein 1	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00376732720428497	TRUE	0.5655211149962991	FALSE	45.85395231194759		
prot-a-2357	PR domain zinc finger protein 1	ER-	3	positive	genome-wide	Proteins	Inverse variance weighted	-0.2710839259998277	FALSE	0.2018759574662597	FALSE	321.1628448099249	P	
prot-a-2341	Peptidyl-prolyl cis-trans isomerase E	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2166	Platelet-activating factor acetylhydrolase IB subunit beta	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.08675602527367127	FALSE	0.372682334920325	FALSE	51.05793292876007	P	
prot-a-2308	Plexin-B2	ER-	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.06330583776918138	FALSE	0.694952088902887	FALSE	204.5590551445021	P	*
prot-a-1610	Potassium voltage-gated channel subfamily E member 2	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.00940106910333602	TRUE	0.8961767876947005	FALSE	418.8967657570183		
prot-a-2073	Pro-FMRFamide-related neuropeptide FF	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.09342282466966244	FALSE	0.209853147549735	FALSE	272.3163399028714	P	
prot-a-648	Probable carboxypeptidase X1	ER-	3	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	0.00212661761927135	TRUE	0.59908727722168	FALSE	119.4330829935816		*
prot-a-2427	Prostaglandin F2 receptor negative regulator	ER-	5	overlaps null	cis_5e-08_r2=0.01	Proteins	Inverse variance weighted	-0.00110254558734667	TRUE	0.8433135650242505	FALSE	308.9806139829305		*
prot-a-1049	Protein FAM3B	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.05346407869689897	FALSE	0.03126909043361696	TRUE	120.7860013076841	HP	
prot-a-2616	Protein S100-A13	ER-	1	overlaps null	genome-wide	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	
prot-a-995	Protein eva-1 homolog C	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	-0.01613557275937025	TRUE	0.1220817756439324	FALSE	219.3082177679388		
prot-a-3093	Protein-tyrosine sulfotransferase 2	ER-	1	overlaps null	cis_5e-08_r2=0.01	Proteins	Wald ratio	NA	NA	NA	NA	NA	X	*
prot-a-2205	Protocadherin beta-4	ER-	3	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00500309699164222	TRUE	0.9377859386272712	FALSE	97.93019577594453		
prot-a-149	Rho GTPase-activating protein 30	ER-	5	overlaps null	genome-wide	Proteins	Inverse variance weighted	0.00602274916677834	TRUE	0.4253848779766723	FALSE	64.92877318533793		
